company,title,job_id,location,country,salary,remote,seniority,us_citizenship_required,security_clearance,relocation_assistance,source_platform,date_posted,scraped_at,apply_url,description_text,salary_currency
Booz Allen Hamilton,"IT Project Manager, Senior",R0242202,"Fort Belvoir, VA",United States of America,142400.0,remote,Manager,unknown,TS/SCI,unknown,workday,,2026-06-12T21:56:33Z,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Fort-Belvoir-VA/IT-Project-Manager--Senior_R0242202,"IT Project Manager, Senior The Opportunity: You know that project managers touch every single part of a business and wear multiple hats: from caring for the client and their meaningful project goals to participating in business development and being a key contributor to their employees’ growth. We’re looking for someone like you to help our clients meet their mission by managing the onboarding of tenants to an established DevSecOps infrastructure. In this role, you’ll manage the delivery of the most advanced digital solutions. You’ll work closely with clients to understand mission needs and translate them into technical requirements. You’ll move quickly in an exciting and fluid environment to guide the Agile development of a project roadmap, establish project milestones, and implement metrics to track progress while bringing people together to make a tangible difference. Work with us to transform the future of digital platforms. Join us. The world can’t wait. You Have: 3+ years of experience in an Agile role such as a Product Owner, including supporting software development, IT infrastructure, or cloud teams Experience writing user stories, defining acceptance criteria, and managing product backlogs Experience using project management tools such as Jira or Confluence Experience engaging with stakeholders at various levels Knowledge of the Software Development Lifecycle (SDLC) and DevSecOps processes Ability to communicate requirements, manage scope, and maintain alignment between stakeholder needs and team capacity Ability to be proactive and operate in a dynamic environment TS/SCI clearance HS diploma or GED Nice If You Have: Experience supporting DoD intelligence environments or supporting defense-related programs, including CWMD Experience working on classified systems Experience with software and hardware for technical development, including Kubernetes, Docker, AWS, Azure, or NVIDIA Knowledge of Agile frameworks such as Scrum or SAFe Ability to foster collaboration across various teams Ability to pay strict attention to detail Possession of excellent communication and relationship-building skills Bachelor’s degree in an IT related field Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; TS/SCI clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $86,800.00 to $198,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the hiring process, we will ask you to complete an identity verification process that leverages advanced biometrics and artificial intelligence to ensure authenticity and protect against identity fraud. You are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Candidate AI Usage Policy AI is a part of our daily work at Booz Allen, and we are committed to the responsible and ethical use of AI tools. However, we want to ensure a fair candidate process based on your own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) or other tools to assist with responses during interviews (whether in-person or virtual) is prohibited unless permission is explicitly provided. Work Model
Our people-first culture prioritizes the benefits of collaboration, whether it occurs in person or virtually. To support engagement and effective communication, employees working virtually are generally expected to have their cameras on during meetings. Remote: If this position is listed as remote, there may still be occasions when you are required to work in person at a Booz Allen or customer facility. Hybrid: If this position is listed as hybrid, you will be expected to work from a Booz Allen facility frequently, in alignment with leadership expectations and the needs of the role. You may also be required to work from or visit a customer facility. Onsite: If this position is listed as onsite, work will primarily be performed at a Booz Allen office or customer facility, where employees will collaborate directly with colleagues and customers as required by the role. Commitment to Non-Discrimination All qualified applicants will receive consideration for employment without regard to disability, status as a protected veteran or any other status protected by applicable federal, state, local, or international law.",USD
Booz Allen Hamilton,"Data Scientist, Mid",R0242204,2 Locations,United States of America,162000.0,remote,Mid,unknown,TS/SCI + Poly,unknown,workday,,2026-06-12T21:56:37Z,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/McLean-VA/Data-Scientist--Mid_R0242204,"Data Scientist, Mid The Opportunity: As a data scientist, you’re excited at the prospect of unlocking the secrets held by a data set, and you’re fascinated by the possibilities presented by IoT, machine learning, and artificial intelligence. In an increasingly connected world, massive amounts of structured and unstructured data open new opportunities. As a data scientist at Booz Allen, you can help turn these complex data sets into useful information to solve global challenges. Across private and public sectors—from fraud detection to cancer research to national intelligence—we need you to help find the answers in the data. On our team, you’ll use your leadership skills and data science expertise to create real-world impact. You’ll work closely with clients to understand their questions and needs and then dig into their data-rich environments to find the pieces of their information puzzle. You’ll guide teammates and lead the development of algorithms and systems. You’ll use the right combination of tools and frameworks to turn sets of disparate data points into objective answers to advise your clients as they make informed decisions. Ultimately, you’ll provide a deep understanding of the data, what it all means, and how it can be used. Work with us as we use data science for good. Join us. The world can’t wait. You Have: 5+ years of experience using data science programming languages such as Python or R Experience creating ETL pipelines, including querying APIs, cleaning and conditioning data, and creating schemas for data storage Experience with version control tools, including git, GitLab, GitHub, or Bitbucket Knowledge of statistical analysis, predictive modeling, and machine learning methods Ability to design and develop automated analytic software, techniques, and algorithms Ability to develop solutions and integrate and extend free and open-source software (FOSS) or COTS products Ability to generate data visualizations with tools such as Kibana, Tableau, or Power BI Active TS/SCI clearance; willingness to take a polygraph exam Bachelor’s degree Nice If You Have: Experience working with GEOINT, HUMINT, MASINT, OSINT, and SIGINT and the data and tools associated with these disciplines Experience with intelligence or operations analysis in the DoD or Intelligence Community Experience developing and implementing ontological frameworks Experience in the development of algorithms leveraging R, Python, or SQL and NoSQL Experience working with Deep Learning and AI frameworks including PyTorch, TensorFlow, and Keras Experience working with Retrieval-Augmented Generation (RAG) and Large Language Models (LLM) Experience with distributed data and computing tools, including MapReduce, Hadoop, Hive, EMR, Kafka, Spark, Gurobi, or MySQL Experience with visualization packages, including Plotly, Seaborn, or ggplot2 Knowledge of DevOps, including CI/CD pipelines and Jenkins Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; TS/SCI clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $99,000.00 to $225,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the hiring process, we will ask you to complete an identity verification process that leverages advanced biometrics and artificial intelligence to ensure authenticity and protect against identity fraud. You are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Candidate AI Usage Policy AI is a part of our daily work at Booz Allen, and we are committed to the responsible and ethical use of AI tools. However, we want to ensure a fair candidate process based on your own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) or other tools to assist with responses during interviews (whether in-person or virtual) is prohibited unless permission is explicitly provided. Work Model
Our people-first culture prioritizes the benefits of collaboration, whether it occurs in person or virtually. To support engagement and effective communication, employees working virtually are generally expected to have their cameras on during meetings. Remote: If this position is listed as remote, there may still be occasions when you are required to work in person at a Booz Allen or customer facility. Hybrid: If this position is listed as hybrid, you will be expected to work from a Booz Allen facility frequently, in alignment with leadership expectations and the needs of the role. You may also be required to work from or visit a customer facility. Onsite: If this position is listed as onsite, work will primarily be performed at a Booz Allen office or customer facility, where employees will collaborate directly with colleagues and customers as required by the role. Commitment to Non-Discrimination All qualified applicants will receive consideration for employment without regard to disability, status as a protected veteran or any other status protected by applicable federal, state, local, or international law.",USD
Booz Allen Hamilton,Requirements Analyst,R0242200,2 Locations,United States of America,126800.0,remote,Mid,unknown,Secret,unknown,workday,,2026-06-12T21:56:41Z,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Requirements-Analyst_R0242200,"Requirements Analyst The Opportunity: You know that true progress happens at the intersection of mission needs and smart technology—and as a Requirements Analyst, you’re fluent in both worlds. Step into a role where you’ll help shape how the Army delivers digital solutions that matter. You’ll join an Agile, forward‑leaning team building applications and systems that directly support the Army’s most urgent missions, from modernization to readiness to enterprise transformation. In this position, you’re not just gathering requirements, you’re driving clarity. You’ll partner closely with architects, developers, testers, and mission stakeholders to uncover nuanced user needs, turn them into actionable user stories, and ensure every capability delivered moves the mission forward. You’ll apply the discipline of requirements management and traceability reflected in frameworks ensuring specifications stay tight, aligned, and grounded in real operational value. If you excel diving into the details, translating complexity into clarity, and enabling teams to ship features with purpose, this is your arena. Here, your work doesn’t just check a box, it propels the Army’s digital future. Work with us to make an impact by supporting national security. Join us. The world can’t wait. You Have: 5+ years of experience in requirements gathering, analysis, and management Experience working with stakeholders to elicit and document business requirements and translate them for technical teams Experience with requirements development in the preparation of documentation initiating, developing, pricing, availability analysis, and case writing Experience using task management software such as Jira Ability to work in a fast-paced, dynamic environment Secret clearance Bachelor's degree Nice If You Have: Experience supporting the Army or other DoD organization Experience creating Jira dashboards, roadmaps, and dependency maps Possession of excellent written and verbal communication skills, to present to senior leaders and technical teams Possession of excellent problem-solving skills Scrum Master or Agile Certification Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; Secret clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $77,600.00 to $176,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the hiring process, we will ask you to complete an identity verification process that leverages advanced biometrics and artificial intelligence to ensure authenticity and protect against identity fraud. You are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Candidate AI Usage Policy AI is a part of our daily work at Booz Allen, and we are committed to the responsible and ethical use of AI tools. However, we want to ensure a fair candidate process based on your own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) or other tools to assist with responses during interviews (whether in-person or virtual) is prohibited unless permission is explicitly provided. Work Model
Our people-first culture prioritizes the benefits of collaboration, whether it occurs in person or virtually. To support engagement and effective communication, employees working virtually are generally expected to have their cameras on during meetings. Remote: If this position is listed as remote, there may still be occasions when you are required to work in person at a Booz Allen or customer facility. Hybrid: If this position is listed as hybrid, you will be expected to work from a Booz Allen facility frequently, in alignment with leadership expectations and the needs of the role. You may also be required to work from or visit a customer facility. Onsite: If this position is listed as onsite, work will primarily be performed at a Booz Allen office or customer facility, where employees will collaborate directly with colleagues and customers as required by the role. Commitment to Non-Discrimination All qualified applicants will receive consideration for employment without regard to disability, status as a protected veteran or any other status protected by applicable federal, state, local, or international law.",USD
Booz Allen Hamilton,Quality Manager,R0242195,2 Locations,United States of America,162000.0,remote,Manager,unknown,Secret,unknown,workday,,2026-06-12T21:56:45Z,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Quality-Manager_R0242195,"Quality Manager The Opportunity: When a mission has many moving parts, it’s hard to step back and see the whole picture. To drive efficiency, effectiveness, and measurable results, the Army client needs a business process expert who can learn its mission end‑to‑end—and lead change for the better. That’s where you come in. As a senior Quality Manager at Booz Allen, you’ll analyze every aspect of your client’s operations and lay out a practical path to improvement. You’ll coordinate assessments of the current operating environment, surface inefficiencies and risks, and partner with program leaders to implement improvements that elevate quality, client satisfaction, and cost‑efficiency. You’ll advise staff and leadership on quality practices, standardize quality and risk‑management methods, perform product evaluations, and develop, scrutinize, and present the Quality Management Plan ensuring every deliverable meets the mark. What You’ll Work On: Guide discussions with leadership and cross‑functional teams, including engineers, analysts, and support staff, to define success, capture pain points, and identify improvement opportunities. Oversee data‑collection plans, facilitate workshops, and communicate findings using proven techniques to create shared understanding and buy‑in across stakeholders. Advise on Lean Six Sigma, business process reengineering, design thinking, theory of constraints, and continuous process improvement frameworks, and provide recommendations with a clear view of the quantitative and qualitative outcomes. Establish consistent quality or risk management practices, perform product and process evaluations, and champion corrective and preventive actions. Grow your experience across mission domains such as cybersecurity or procurement while delivering tangible improvements to the client’s readiness and operations. Join us. The world can’t wait. You Have: 8+ years of experience leading enterprise or program‑level quality management and process improvement initiatives for complex, mission‑critical environments Experience with Lean Six Sigma, BPR, design thinking, TOC, or CPI Experience authoring and maintaining Quality Management Plans Ability to select and tailor methods to mission needs Ability to plan and execute data collection, facilitate cross‑functional workshops, and communicate analysis with SIPOC, Ishikawa or fishbone, FMEA, and trend analysis tools Ability to engage with stakeholders and synthesize leadership perspectives, operational constraints, and user feedback into actionable roadmaps Ability to present to senior leaders and technical teams Secret clearance Bachelor’s degree Nice If You Have: Experience with Army or National Guard environments, enterprise IT, and cybersecurity governance Experience with performance metrics, dashboards, and continuous improvement pipelines Possession of excellent written and verbal communication skills Master’s degree Lean Six Sigma Green or Black Belt or ASQ Certifications such as CQE, CQA, or equivalent Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; Secret clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $99,000.00 to $225,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the hiring process, we will ask you to complete an identity verification process that leverages advanced biometrics and artificial intelligence to ensure authenticity and protect against identity fraud. You are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Candidate AI Usage Policy AI is a part of our daily work at Booz Allen, and we are committed to the responsible and ethical use of AI tools. However, we want to ensure a fair candidate process based on your own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) or other tools to assist with responses during interviews (whether in-person or virtual) is prohibited unless permission is explicitly provided. Work Model
Our people-first culture prioritizes the benefits of collaboration, whether it occurs in person or virtually. To support engagement and effective communication, employees working virtually are generally expected to have their cameras on during meetings. Remote: If this position is listed as remote, there may still be occasions when you are required to work in person at a Booz Allen or customer facility. Hybrid: If this position is listed as hybrid, you will be expected to work from a Booz Allen facility frequently, in alignment with leadership expectations and the needs of the role. You may also be required to work from or visit a customer facility. Onsite: If this position is listed as onsite, work will primarily be performed at a Booz Allen office or customer facility, where employees will collaborate directly with colleagues and customers as required by the role. Commitment to Non-Discrimination All qualified applicants will receive consideration for employment without regard to disability, status as a protected veteran or any other status protected by applicable federal, state, local, or international law.",USD
Booz Allen Hamilton,Procurement Specialist,R0242193,2 Locations,United States of America,80500.0,remote,Mid,unknown,Secret,unknown,workday,,2026-06-12T21:56:49Z,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Procurement-Specialist_R0242193,"Procurement Specialist The Opportunity: With all the information available today, it takes a skilled procurement professional to navigate complex acquisition processes and deliver cost-effective solutions. With the critical decisions made in our defense operations every day, we need a Procurement Specialist like you to do just that. As a Procurement Specialist on our team, you will leverage your expertise in acquisition strategy, vendor negotiations, and compliance with DoW procurement policies to ensure mission success. If you have strong analytical skills and a problem-solving mindset, we have an opportunity to use those skills to optimize procurement decisions and support our national defense objectives. This is a chance to grow your expertise and broaden your skill set into areas like advanced supply chain logistics, acquisition documentation, and contract lifecycle management. You’ll share your expertise with other professionals through leadership and mentoring. We focus on growing as a team to deliver the best support to our customers, so you’ll have resources to learn new skills and tools. Work with us as we provide the right acquisition solutions at the right time to support the critical needs of our warfighters and the Army National Guard. Join us. The world can’t wait. You Have: 2+ years of experience with federal procurement regulations and compliance audits Experience with cost estimation, financial analysis, and supply chain logistics Experience using Microsoft Office tools, including Word, Excel, PowerPoint, Teams, and Outlook Knowledge of contract lifecycle management and government contracting Ability to manage multiple projects, including planning and organization, decision-making, work delegation, and employee development Secret clearance Bachelor’s degree Nice If You Have: 5+ years of experience in program management or acquisition management Experience working with DoW organizations Experience managing the full procurement lifecycle, including vendor negotiations and acquisition strategy development Experience in advanced acquisition documentation and compliance audits Experience with metrics, business process reengineering, business case analysis, electronic workflow, cost estimation, and strategic planning Knowledge of DFARS and FAR processes for procurement, and emerging procurement technologies and automation tools Ability to integrate security, travel, and acquisition regulations into comprehensive project plans, timelines, and risk mitigation strategies Ability to conduct market research, negotiate vendor agreements, mentor junior procurement staff, and lead cross-functional teams Possession of excellent communication and coordination skills, for collaborating with cross-functional teams and external stakeholders to maintain compliance and achieve project objectives Certified Federal Contracts Manager (CFCM) or Certified Professional in Supply Management (CPSM) Certification Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; Secret clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $53,000.00 to $108,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the hiring process, we will ask you to complete an identity verification process that leverages advanced biometrics and artificial intelligence to ensure authenticity and protect against identity fraud. You are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Candidate AI Usage Policy AI is a part of our daily work at Booz Allen, and we are committed to the responsible and ethical use of AI tools. However, we want to ensure a fair candidate process based on your own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) or other tools to assist with responses during interviews (whether in-person or virtual) is prohibited unless permission is explicitly provided. Work Model
Our people-first culture prioritizes the benefits of collaboration, whether it occurs in person or virtually. To support engagement and effective communication, employees working virtually are generally expected to have their cameras on during meetings. Remote: If this position is listed as remote, there may still be occasions when you are required to work in person at a Booz Allen or customer facility. Hybrid: If this position is listed as hybrid, you will be expected to work from a Booz Allen facility frequently, in alignment with leadership expectations and the needs of the role. You may also be required to work from or visit a customer facility. Onsite: If this position is listed as onsite, work will primarily be performed at a Booz Allen office or customer facility, where employees will collaborate directly with colleagues and customers as required by the role. Commitment to Non-Discrimination All qualified applicants will receive consideration for employment without regard to disability, status as a protected veteran or any other status protected by applicable federal, state, local, or international law.",USD
Booz Allen Hamilton,Technical Support Specialist,R0242183,2 Locations,United States of America,80500.0,remote,Mid,unknown,Top Secret,unknown,workday,,2026-06-12T21:56:53Z,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Technical-Support-Specialist_R0242183,"Technical Support Specialist The Opportunity: Join a mission‑driven team supporting the Army by delivering reliable, secure, and high‑quality IT services that directly impact readiness and daily operations. In this role, you’ll be a frontline technical resource for warfighters, helping ensure that the technology they rely on is available when and where it’s needed. You will work across multiple systems and support environments, providing hands‑on troubleshooting, system maintenance, and user assistance while collaborating with cybersecurity, network, and engineering partners to keep systems compliant and mission‑ready. As part of Booz Allen’s team, you will gain exposure to a broad range of DoW IT capabilities, mature your skills through real‑world problem‑solving, and contribute to an environment where innovation, accountability, and teamwork are core to success. You will help sustain critical communications and information systems that enable training, mobilization, emergency response, and coordination with local, state, and federal agencies. Whether you’re resolving end‑user issues, supporting lifecycle upgrades, or assisting with operational exercises, your work will directly support the Army’s ability to protect communities and respond to national missions. This opportunity offers meaningful client engagement, technical growth, and the chance to support a high‑impact mission in a fast‑paced environment where your expertise will make a visible difference every day. Join us. The world can’t wait. You Have: 1+ years of experience working on complex networked distributed systems 1+ years of experience with Microsoft Windows or Linux Operating systems Experience supporting and collaborating with DoD operational personnel Ability to troubleshoot and resolve issues with basic network and operating systems Ability to create technical documentation Top Secret clearance HS diploma or GED DoD 8570 IAT Level II certification such as Security+ Nice If You Have: Experience with programming or scripting languages Experience with firewalls Experience with ACAS Experience implementing STIGS Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; Top Secret clearance is required. Compensation At Booz Allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. Our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in Booz Allen’s benefit programs. Individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. We encourage you to learn more about our total benefits by visiting the Resource page on our Careers site and reviewing Our Employee Benefits page. Salary at Booz Allen is determined by various factors, including but not limited to location, the individual’s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. The projected compensation range for this position is $53,000.00 to $108,000.00 (annualized USD). The estimate displayed represents the typical salary range for this position and is just one component of Booz Allen’s total compensation package for employees. This posting will close within 90 days from the Posting Date. Identity Statement As part of the hiring process, we will ask you to complete an identity verification process that leverages advanced biometrics and artificial intelligence to ensure authenticity and protect against identity fraud. You are expected to be on camera during interviews and assessments. We reserve the right to take your picture to verify your identity and prevent fraud. Candidate AI Usage Policy AI is a part of our daily work at Booz Allen, and we are committed to the responsible and ethical use of AI tools. However, we want to ensure a fair candidate process based on your own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) or other tools to assist with responses during interviews (whether in-person or virtual) is prohibited unless permission is explicitly provided. Work Model
Our people-first culture prioritizes the benefits of collaboration, whether it occurs in person or virtually. To support engagement and effective communication, employees working virtually are generally expected to have their cameras on during meetings. Remote: If this position is listed as remote, there may still be occasions when you are required to work in person at a Booz Allen or customer facility. Hybrid: If this position is listed as hybrid, you will be expected to work from a Booz Allen facility frequently, in alignment with leadership expectations and the needs of the role. You may also be required to work from or visit a customer facility. Onsite: If this position is listed as onsite, work will primarily be performed at a Booz Allen office or customer facility, where employees will collaborate directly with colleagues and customers as required by the role. Commitment to Non-Discrimination All qualified applicants will receive consideration for employment without regard to disability, status as a protected veteran or any other status protected by applicable federal, state, local, or international law.",USD
