company,title,job_id,location,country,salary,remote,seniority,us_citizenship_required,security_clearance,relocation_assistance,source_platform,date_posted,scraped_at,apply_url,description_text
L3Harris,Aviation Maintenance Inspector - 97110,89859468176,"Everett, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323098+00:00,https://careers.l3harris.com/job/everett/aviation-maintenance-inspector-97110/185/89859468176,
L3Harris,Aviation Maintenance Technician - 97110,89859467984,"Everett, Washington",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323111+00:00,https://careers.l3harris.com/job/everett/aviation-maintenance-technician-97110/185/89859467984,
L3Harris,Human Resources Generalist (w/m/d),91833807680,"Norderstedt, Germany; and other locations",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323124+00:00,https://careers.l3harris.com/job/norderstedt/human-resources-generalist-w-m-d/185/91833807680,
L3Harris,Enterprise Architect,89370124400,"Wichita, Kansas",United States of America,,onsite,lead,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323136+00:00,https://careers.l3harris.com/job/wichita/enterprise-architect/185/89370124400,
L3Harris,Spirit Defense - Manufacturing Engineer,90546819312,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323148+00:00,https://careers.l3harris.com/job/wichita/spirit-defense-manufacturing-engineer/185/90546819312,
L3Harris,Mid-Level Continuous Improvement Specialist,91414232624,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323161+00:00,https://careers.l3harris.com/job/wichita/mid-level-continuous-improvement-specialist/185/91414232624,
L3Harris,Mid-Level - Quality Assurance Supplier,91901642992,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323173+00:00,https://careers.l3harris.com/job/wichita/mid-level-quality-assurance-supplier/185/91901642992,
L3Harris,Associate Manufacturing Planner,92581913136,"Wichita, Kansas",United States of America,,onsite,junior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323185+00:00,https://careers.l3harris.com/job/wichita/associate-manufacturing-planner/185/92581913136,
L3Harris,Mid-Level Technical Training Instructor,96254556320,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323198+00:00,https://careers.l3harris.com/job/wichita/mid-level-technical-training-instructor/185/96254556320,
L3Harris,Material Support Technician,93507702176,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323210+00:00,https://careers.l3harris.com/job/wichita/material-support-technician/185/93507702176,
L3Harris,Spirit Defense - Mid-Level Supply Chain Procurement Agent,94553646976,"Wichita, Kansas",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323223+00:00,https://careers.l3harris.com/job/wichita/spirit-defense-mid-level-supply-chain-procurement-agent/185/94553646976,
L3Harris,Test Asset Management Technical Services Specialist (Associate or Mid-Level),96254517088,"Seattle, Washington",United States of America,,onsite,junior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323246+00:00,https://careers.l3harris.com/job/seattle/test-asset-management-technical-services-specialist-associate-or-mid-level/185/96254517088,
L3Harris,A-MH Lab Hardware Engineering Manager,96254516416,"Berkeley, Missouri",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:17.323259+00:00,https://careers.l3harris.com/job/berkeley/a-mh-lab-hardware-engineering-manager/185/96254516416,
L3Harris,Customer Support Specialist (Customer Support Management),96254515424,"Addis Ababa, Ethiopia",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:20.396969+00:00,https://careers.l3harris.com/job/addis-ababa/customer-support-specialist-customer-support-management/185/96254515424,
L3Harris,Lead Artificial Intelligence /Machine Learning Data Scientist (Data Science),96254511040,"Seattle, Washington; and other locations",United States of America,,onsite,lead,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:04:20.396996+00:00,https://careers.l3harris.com/job/seattle/lead-artificial-intelligence-machine-learning-data-scientist-data-science/185/96254511040,
